order_id,order_date,customer_id,product_id,quantity,discount_pct,unit_price_inr,delivery_cost_inr,promised_delivery_date,actual_delivery_date,payment_method
O01410,2025-03-01,C0597,P002,2,0,5499.0,264,2025-03-05,2025-03-06,Credit Card
O01411,2025-03-16,C0012,P006,3,15,7649.15,350,2025-03-21,2025-03-22,PayPal
O01412,2024-04-11,C0616,P012,1,10,539.1,301,2024-04-16,2024-04-17,Credit Card
O01413,2025-09-11,C0395,P010,1,0,2199.0,477,2025-09-14,2025-09-14,Credit Card
O01414,2025-03-09,C0145,P001,2,5,2849.05,333,2025-03-13,2025-03-15,UPI
O01415,2025-01-06,C0477,P010,1,0,2199.0,419,2025-01-08,2025-01-08,UPI
O01416,2024-12-02,C0174,P012,1,5,569.05,436,2024-12-06,2024-12-07,Credit Card
O01417,2024-01-03,C0425,P007,1,15,4249.15,307,2024-01-07,2024-01-08,PayPal
O01418,2025-10-28,C0625,P002,3,15,4674.15,283,2025-10-31,2025-11-03,UPI
O01419,2025-08-10,C0240,P010,2,5,2089.05,411,2025-08-14,2025-08-13,Credit Card
O01420,2024-01-22,C0117,P009,2,0,399.0,229,2024-01-25,2024-01-26,UPI
O01421,2024-01-17,C0066,P007,1,15,4249.15,291,2024-01-24,2024-01-24,PayPal
O01422,2025-11-04,C0450,P004,1,15,13599.15,476,2025-11-09,2025-11-10,Credit Card
O01423,2024-07-01,C0520,P010,2,5,2089.05,434,2024-07-04,2024-07-04,PayPal
O01424,2025-04-02,C0086,P008,1,0,6999.0,119,2025-04-06,2025-04-06,PayPal
O01425,2024-10-08,C0378,P007,1,15,4249.15,458,2024-10-13,2024-10-14,Credit Card
O01426,2024-01-27,C0377,P001,1,15,2549.15,190,2024-01-31,2024-02-01,Wallet
O01427,2024-03-08,C0545,P012,2,30,419.3,250,2024-03-10,2024-03-10,Wallet
O01428,2025-11-23,C0276,P007,1,20,3999.2,381,2025-11-27,2025-11-28,Wallet
O01429,2024-05-08,C0362,P003,1,0,7999.0,343,2024-05-13,2024-05-14,PayPal
O01430,2024-10-23,C0134,P001,1,15,2549.15,434,2024-10-27,2024-10-27,Wallet
O01431,2024-10-09,C0141,P004,2,10,14399.1,99,2024-10-14,2024-10-14,UPI
O01432,2024-09-04,C0209,P003,4,5,7599.05,189,2024-09-11,2024-09-11,PayPal
O01433,2025-11-03,C0503,P005,1,5,3799.05,312,2025-11-06,2025-11-07,Credit Card
O01434,2025-09-06,C0281,P004,3,0,15999.0,369,2025-09-13,2025-09-13,UPI
O01435,2024-03-01,C0077,P009,1,15,339.15,93,2024-03-06,2024-03-06,Wallet
O01436,2025-06-09,C0059,P006,1,10,8099.1,281,2025-06-14,2025-06-17,Wallet
O01437,2025-01-04,C0518,P007,1,10,4499.1,286,2025-01-07,2025-01-09,Credit Card
O01438,2025-02-28,C0067,P002,1,5,5224.05,433,2025-03-03,2025-03-02,PayPal
O01439,2025-08-12,C0241,P009,2,10,359.1,418,2025-08-14,2025-08-14,PayPal
O01440,2024-06-12,C0221,P011,3,30,909.3,465,2024-06-19,2024-06-20,PayPal
O01441,2025-03-22,C0563,P006,1,25,6749.25,428,2025-03-24,2025-03-23,UPI
O01442,2024-01-27,C0428,P006,1,5,8549.05,112,2024-01-30,2024-02-02,Credit Card
O01443,2025-12-29,C0099,P011,2,5,1234.05,96,2026-01-05,2026-01-06,Wallet
O01444,2025-02-05,C0261,P012,2,10,539.1,432,2025-02-09,2025-02-09,UPI
O01445,2024-08-05,C0027,P009,4,0,399.0,228,2024-08-08,2024-08-08,Credit Card
O01446,2025-01-09,C0618,P004,2,5,15199.05,440,2025-01-12,2025-01-12,UPI
O01447,2024-01-28,C0462,P001,3,5,2849.05,240,2024-01-30,2024-01-31,PayPal
O01448,2024-02-16,C0149,P008,4,10,6299.1,237,2024-02-20,2024-02-20,PayPal
O01449,2024-04-03,C0195,P008,1,0,6999.0,329,2024-04-10,2024-04-10,Debit Card
O01450,2024-03-17,C0128,P005,1,0,3999.0,425,2024-03-21,2024-03-22,PayPal
O01451,2024-09-01,C0330,P010,3,0,2199.0,107,2024-09-05,2024-09-05,UPI
O01452,2025-12-20,C0490,P004,1,0,15999.0,205,2025-12-27,2025-12-29,Debit Card
O01453,2025-04-12,C0520,P002,1,15,4674.15,369,2025-04-17,2025-04-17,Credit Card
O01454,2025-10-28,C0223,P010,2,0,2199.0,420,2025-11-04,2025-11-04,Debit Card
O01455,2024-03-18,C0600,P006,4,0,8999.0,264,2024-03-23,2024-03-24,PayPal
O01456,2024-10-16,C0200,P006,1,0,8999.0,325,2024-10-19,2024-10-22,PayPal
O01457,2024-07-18,C0601,P004,2,0,15999.0,392,2024-07-21,2024-07-21,Debit Card
O01458,2025-12-06,C0479,P004,2,20,12799.2,175,2025-12-10,2025-12-11,PayPal
O01459,2024-09-29,C0541,P003,4,0,7999.0,288,2024-10-04,2024-10-05,Debit Card
O01460,2024-04-21,C0528,P006,2,10,8099.1,279,2024-04-25,2024-04-28,PayPal
O01461,2024-05-20,C0345,P008,1,5,6649.05,431,2024-05-23,2024-05-25,Wallet
O01462,2024-03-12,C0280,P003,1,5,7599.05,376,2024-03-16,2024-03-17,Debit Card
O01463,2025-03-14,C0502,P011,1,25,974.25,304,2025-03-16,2025-03-17,Wallet
O01464,2024-12-02,C0170,P010,2,15,1869.15,262,2024-12-09,2024-12-09,Credit Card
O01465,2025-11-28,C0160,P012,2,0,599.0,228,2025-12-01,2025-12-01,Wallet
O01466,2025-05-05,C0512,P012,2,25,449.25,480,2025-05-08,2025-05-09,PayPal
O01467,2025-11-18,C0173,P010,1,15,1869.15,154,2025-11-20,2025-11-20,UPI
O01468,2024-03-23,C0517,P002,1,5,5224.05,165,2024-03-30,2024-03-30,PayPal
O01469,2024-07-04,C0196,P009,1,5,379.05,300,2024-07-07,2024-07-07,Wallet
O01470,2024-06-29,C0071,P004,1,10,14399.1,306,2024-07-03,2024-07-06,PayPal
O01471,2025-05-17,C0312,P010,1,0,2199.0,328,2025-05-19,2025-05-20,PayPal
O01472,2024-09-15,C0647,P004,2,5,15199.05,173,2024-09-19,2024-09-21,Credit Card
O01473,2024-04-06,C0313,P004,1,25,11999.25,206,2024-04-09,2024-04-09,Debit Card
O01474,2025-10-26,C0052,P009,2,0,399.0,101,2025-10-31,2025-10-31,Credit Card
O01475,2024-02-03,C0476,P001,2,10,2699.1,405,2024-02-08,2024-02-09,UPI
O01476,2024-02-23,C0042,P011,3,15,1104.15,209,2024-03-01,2024-03-01,Debit Card
O01477,2024-03-03,C0580,P001,1,0,2999.0,412,2024-03-06,2024-03-06,UPI
O01478,2025-07-22,C0579,P005,4,20,3199.2,422,2025-07-26,2025-07-26,Debit Card
O01479,2025-12-18,C0512,P004,2,5,15199.05,357,2025-12-21,2025-12-21,UPI
O01480,2024-02-04,C0371,P011,1,20,1039.2,356,2024-02-08,2024-02-08,Wallet
O01481,2024-11-09,C0081,P009,1,25,299.25,91,2024-11-12,2024-11-13,Debit Card
O01482,2024-12-28,C0566,P001,1,30,2099.3,415,2024-12-30,2024-12-30,UPI
O01483,2024-11-10,C0262,P011,1,5,1234.05,278,2024-11-15,2024-11-18,UPI
O01484,2024-03-10,C0583,P006,2,5,8549.05,145,2024-03-17,2024-03-16,Debit Card
O01485,2024-09-18,C0431,P005,1,10,3599.1,303,2024-09-25,2024-09-25,PayPal
O01486,2024-01-26,C0419,P011,2,0,1299.0,115,2024-02-02,2024-02-01,UPI
O01487,2024-10-10,C0607,P011,2,0,1299.0,157,2024-10-15,2024-10-16,Debit Card
O01488,2025-09-29,C0120,P006,3,20,7199.2,399,2025-10-06,2025-10-08,Wallet
O01489,2025-11-24,C0079,P002,1,0,5499.0,275,2025-11-26,2025-11-25,Debit Card
O01490,2025-12-14,C0336,P006,1,5,8549.05,480,2025-12-21,2025-12-21,Credit Card
O01491,2024-08-18,C0323,P002,1,15,4674.15,416,2024-08-23,2024-08-23,PayPal
O01492,2025-04-05,C0458,P004,3,10,14399.1,240,2025-04-09,2025-04-11,Wallet
O01493,2024-07-30,C0374,P010,2,10,1979.1,238,2024-08-06,2024-08-06,Debit Card
O01494,2025-06-09,C0181,P003,1,15,6799.15,99,2025-06-12,2025-06-14,Debit Card
O01495,2024-12-04,C0222,P005,1,5,3799.05,455,2024-12-09,2024-12-09,Credit Card
O01496,2024-12-07,C0306,P007,1,15,4249.15,300,2024-12-09,2024-12-09,Wallet
O01497,2024-06-30,C0567,P004,1,0,15999.0,272,2024-07-07,2024-07-07,Wallet
O01498,2024-05-09,C0588,P002,2,0,5499.0,422,2024-05-11,2024-05-11,Wallet
O01499,2024-06-15,C0257,P005,4,15,3399.15,412,2024-06-17,2024-06-17,UPI
O01500,2025-02-20,C0465,P002,1,25,4124.25,474,2025-02-25,2025-02-25,PayPal
O01501,2025-02-12,C0509,P005,4,0,3999.0,183,2025-02-16,2025-02-18,Debit Card
O01502,2024-07-18,C0447,P007,3,5,4749.05,142,2024-07-23,2024-07-25,Wallet
O01503,2024-11-09,C0024,P005,1,0,3999.0,427,2024-11-11,2024-11-13,Credit Card
O01504,2025-01-29,C0307,P001,2,10,2699.1,126,2025-02-03,2025-02-04,Wallet
O01505,2025-07-21,C0195,P001,4,10,2699.1,301,2025-07-26,2025-07-27,Wallet
O01506,2025-09-07,C0244,P012,1,0,599.0,392,2025-09-09,2025-09-10,UPI
O01507,2025-12-22,C0375,P007,1,15,4249.15,188,2025-12-29,2025-12-30,UPI
O01508,2024-10-08,C0546,P002,2,25,4124.25,302,2024-10-12,2024-10-12,Credit Card
O01509,2025-09-02,C0092,P010,1,0,2199.0,369,2025-09-09,2025-09-12,PayPal
O01510,2025-01-16,C0495,P004,1,0,15999.0,329,2025-01-19,2025-01-20,Credit Card
O01511,2024-06-20,C0091,P008,1,15,5949.15,417,2024-06-23,2024-06-22,Credit Card
O01512,2025-12-30,C0138,P010,1,15,1869.15,330,2026-01-02,2026-01-03,PayPal
O01513,2025-02-06,C0637,P009,1,0,399.0,274,2025-02-13,2025-02-13,Wallet
O01514,2024-12-12,C0247,P012,1,20,479.2,325,2024-12-17,2024-12-18,PayPal
O01515,2025-08-05,C0627,P003,2,15,6799.15,182,2025-08-10,2025-08-10,Credit Card
O01516,2025-07-05,C0091,P007,1,25,3749.25,434,2025-07-10,2025-07-12,Wallet
O01517,2025-07-27,C0577,P010,1,20,1759.2,331,2025-07-30,2025-07-29,PayPal
O01518,2024-09-01,C0025,P012,2,20,479.2,415,2024-09-05,2024-09-05,UPI
O01519,2024-07-14,C0546,P006,1,0,8999.0,236,2024-07-21,2024-07-21,Wallet
O01520,2024-05-17,C0391,P004,3,0,15999.0,100,2024-05-19,2024-05-19,Debit Card
O01521,2024-04-09,C0433,P001,1,5,2849.05,100,2024-04-13,2024-04-13,Credit Card
O01522,2025-11-12,C0626,P002,3,10,4949.1,106,2025-11-17,2025-11-17,PayPal
O01523,2025-03-13,C0513,P004,1,15,13599.15,233,2025-03-16,2025-03-17,Wallet
O01524,2024-08-04,C0422,P006,2,10,8099.1,301,2024-08-11,2024-08-13,PayPal
O01525,2025-02-14,C0588,P004,1,30,11199.3,366,2025-02-17,2025-02-17,PayPal
O01526,2024-11-02,C0007,P005,2,25,2999.25,185,2024-11-04,2024-11-05,PayPal
O01527,2024-01-10,C0562,P008,2,5,6649.05,141,2024-01-14,2024-01-16,Wallet
O01528,2025-07-22,C0087,P010,2,0,2199.0,106,2025-07-25,2025-07-27,PayPal
O01529,2025-04-27,C0274,P001,2,5,2849.05,119,2025-05-01,2025-05-03,PayPal
O01530,2025-09-13,C0522,P005,2,0,3999.0,141,2025-09-15,2025-09-14,Credit Card
O01531,2025-05-02,C0214,P010,1,0,2199.0,198,2025-05-06,2025-05-06,UPI
O01532,2024-11-23,C0030,P005,1,15,3399.15,403,2024-11-28,2024-11-29,Credit Card
O01533,2025-05-04,C0179,P004,1,0,15999.0,120,2025-05-09,2025-05-08,UPI
O01534,2025-01-28,C0510,P003,1,0,7999.0,159,2025-01-30,2025-01-30,PayPal
O01535,2024-08-01,C0578,P009,3,0,399.0,456,2024-08-05,2024-08-04,PayPal
O01536,2024-05-29,C0064,P009,2,15,339.15,158,2024-06-02,2024-06-02,UPI
O01537,2025-12-04,C0590,P001,1,5,2849.05,276,2025-12-11,2025-12-10,Wallet
O01538,2025-07-17,C0547,P007,1,0,4999.0,360,2025-07-22,2025-07-23,PayPal
O01539,2024-09-14,C0370,P001,1,5,2849.05,358,2024-09-17,2024-09-19,PayPal
O01540,2025-04-17,C0406,P004,2,0,15999.0,282,2025-04-20,2025-04-20,Debit Card
O01541,2025-08-14,C0267,P008,1,20,5599.2,384,2025-08-19,2025-08-19,Credit Card
O01542,2025-05-26,C0227,P002,2,10,4949.1,192,2025-05-31,2025-06-02,PayPal
O01543,2024-06-20,C0529,P001,2,10,2699.1,128,2024-06-25,2024-06-26,Wallet
O01544,2024-05-16,C0035,P006,1,15,7649.15,435,2024-05-19,2024-05-21,Debit Card
O01545,2024-04-29,C0197,P002,2,0,5499.0,196,2024-05-02,2024-05-03,Debit Card
O01546,2025-12-22,C0588,P012,1,10,539.1,311,2025-12-26,2025-12-26,UPI
O01547,2025-02-19,C0013,P003,3,10,7199.1,123,2025-02-24,2025-02-24,PayPal
O01548,2025-09-21,C0423,P002,3,0,5499.0,100,2025-09-23,2025-09-26,Debit Card
O01549,2024-11-12,C0427,P004,1,10,14399.1,435,2024-11-17,2024-11-19,Credit Card
O01550,2024-09-28,C0175,P011,1,10,1169.1,164,2024-10-02,2024-10-02,Debit Card
O01551,2025-04-19,C0019,P003,1,20,6399.2,133,2025-04-21,2025-04-20,Credit Card
O01552,2025-10-12,C0642,P012,2,0,599.0,156,2025-10-16,2025-10-16,Credit Card
O01553,2024-01-29,C0195,P010,1,0,2199.0,450,2024-02-01,2024-02-01,Debit Card
O01554,2024-10-23,C0180,P001,1,10,2699.1,120,2024-10-26,2024-10-26,UPI
O01555,2025-08-11,C0601,P007,1,0,4999.0,437,2025-08-13,2025-08-13,Wallet
O01556,2024-09-13,C0420,P005,1,0,3999.0,472,2024-09-17,2024-09-18,Wallet
O01557,2024-11-03,C0642,P002,1,15,4674.15,138,2024-11-06,2024-11-07,UPI
O01558,2024-10-17,C0419,P006,2,5,8549.05,288,2024-10-20,2024-10-20,PayPal
O01559,2025-01-24,C0238,P012,1,5,569.05,191,2025-01-26,2025-01-28,Wallet
O01560,2024-11-22,C0202,P011,1,5,1234.05,139,2024-11-24,2024-11-24,Wallet
O01561,2025-12-03,C0461,P007,1,15,4249.15,415,2025-12-10,2025-12-10,Credit Card
O01562,2025-05-04,C0499,P006,1,10,8099.1,218,2025-05-06,2025-05-06,UPI
O01563,2024-04-15,C0347,P006,1,20,7199.2,332,2024-04-20,2024-04-21,Debit Card
O01564,2025-10-29,C0022,P008,2,5,6649.05,405,2025-11-02,2025-11-02,Credit Card
O01565,2025-03-22,C0436,P010,1,10,1979.1,146,2025-03-25,2025-03-27,UPI
O01566,2024-05-10,C0605,P003,1,10,7199.1,149,2024-05-12,2024-05-12,UPI
O01567,2025-11-10,C0499,P009,2,0,399.0,117,2025-11-17,2025-11-17,UPI
O01568,2025-05-26,C0179,P008,1,30,4899.3,165,2025-05-31,2025-06-02,UPI
O01569,2024-05-31,C0444,P012,1,20,479.2,182,2024-06-02,2024-06-02,Debit Card
O01570,2024-06-26,C0154,P009,2,5,379.05,389,2024-07-03,2024-07-03,PayPal
O01571,2024-12-26,C0375,P009,2,10,359.1,141,2024-12-31,2025-01-01,PayPal
O01572,2025-01-16,C0383,P004,3,25,11999.25,161,2025-01-20,2025-01-23,Debit Card
O01573,2024-09-21,C0468,P006,1,5,8549.05,424,2024-09-25,2024-09-25,Wallet
O01574,2025-10-31,C0352,P003,1,0,7999.0,182,2025-11-07,2025-11-07,Debit Card
O01575,2025-10-22,C0077,P012,1,20,479.2,244,2025-10-27,2025-10-27,UPI
O01576,2025-08-23,C0092,P005,3,0,3999.0,411,2025-08-25,2025-08-25,Debit Card
O01577,2024-03-28,C0191,P008,2,0,6999.0,293,2024-04-04,2024-04-04,Debit Card
O01578,2024-08-09,C0177,P006,1,10,8099.1,262,2024-08-14,2024-08-13,Wallet
O01579,2025-01-28,C0438,P006,1,15,7649.15,311,2025-02-04,2025-02-06,Debit Card
O01580,2025-09-05,C0363,P004,4,0,15999.0,337,2025-09-09,2025-09-08,Credit Card
O01581,2025-12-10,C0403,P008,2,5,6649.05,208,2025-12-13,2025-12-13,PayPal
O01582,2025-03-31,C0038,P009,1,5,379.05,120,2025-04-04,2025-04-04,Debit Card
O01583,2025-06-27,C0406,P005,3,5,3799.05,122,2025-07-04,2025-07-04,UPI
O01584,2024-02-29,C0581,P008,2,0,6999.0,389,2024-03-02,2024-03-02,Credit Card
O01585,2025-04-08,C0407,P011,2,5,1234.05,117,2025-04-12,2025-04-13,PayPal
O01586,2025-10-03,C0083,P010,1,5,2089.05,310,2025-10-07,2025-10-06,UPI
O01587,2025-06-18,C0008,P004,1,30,11199.3,430,2025-06-25,2025-06-24,PayPal
O01588,2025-06-03,C0324,P001,1,0,2999.0,436,2025-06-05,2025-06-07,UPI
O01589,2025-06-24,C0567,P005,1,0,3999.0,333,2025-06-29,2025-06-29,PayPal
O01590,2024-10-09,C0188,P009,2,0,399.0,431,2024-10-14,2024-10-15,Credit Card
O01591,2024-02-26,C0526,P003,3,10,7199.1,308,2024-02-28,2024-02-28,Credit Card
O01592,2025-03-04,C0144,P004,4,0,15999.0,247,2025-03-07,2025-03-07,UPI
O01593,2025-05-03,C0601,P007,1,10,4499.1,478,2025-05-08,2025-05-08,Credit Card
O01594,2025-04-24,C0263,P004,1,15,13599.15,105,2025-04-29,2025-04-29,UPI
O01595,2025-12-11,C0147,P005,1,15,3399.15,234,2025-12-16,2025-12-16,Wallet
O01596,2025-08-14,C0543,P002,2,15,4674.15,372,2025-08-19,2025-08-21,Wallet
O01597,2024-05-19,C0099,P005,2,20,3199.2,210,2024-05-26,2024-05-27,Credit Card
O01598,2025-08-23,C0091,P008,2,0,6999.0,333,2025-08-26,2025-08-27,Credit Card
O01599,2024-01-14,C0475,P003,1,15,6799.15,311,2024-01-21,2024-01-22,Credit Card
O01600,2024-04-07,C0462,P007,1,0,4999.0,257,2024-04-09,2024-04-09,PayPal
O01601,2025-11-15,C0131,P008,1,5,6649.05,312,2025-11-22,2025-11-23,PayPal
O01602,2024-09-06,C0600,P008,1,20,5599.2,314,2024-09-09,2024-09-10,Wallet
O01603,2025-01-11,C0531,P009,1,0,399.0,183,2025-01-13,2025-01-14,PayPal
O01604,2024-08-11,C0243,P010,1,20,1759.2,393,2024-08-18,2024-08-17,Credit Card
O01605,2025-10-19,C0272,P005,1,30,2799.3,146,2025-10-23,2025-10-23,UPI
O01606,2024-01-08,C0480,P009,1,20,319.2,439,2024-01-15,2024-01-16,PayPal
O01607,2024-02-26,C0170,P001,2,0,2999.0,153,2024-03-02,2024-03-02,UPI
O01608,2024-08-03,C0101,P010,1,15,1869.15,382,2024-08-06,2024-08-06,Debit Card
O01609,2024-05-11,C0108,P011,2,15,1104.15,475,2024-05-15,2024-05-16,Debit Card
O01610,2025-12-05,C0281,P010,1,20,1759.2,407,2025-12-09,2025-12-12,Wallet
O01611,2024-11-17,C0572,P007,1,0,4999.0,110,2024-11-19,2024-11-21,Credit Card
O01612,2024-12-14,C0137,P003,2,10,7199.1,227,2024-12-17,2024-12-20,Wallet
O01613,2025-08-24,C0076,P011,3,0,1299.0,290,2025-08-26,2025-08-28,Debit Card
O01614,2024-08-07,C0489,P012,1,15,509.15,108,2024-08-11,2024-08-11,PayPal
O01615,2024-03-03,C0455,P003,1,0,7999.0,234,2024-03-05,2024-03-04,Wallet
O01616,2025-06-21,C0066,P004,4,20,12799.2,244,2025-06-25,2025-06-25,PayPal
O01617,2024-12-06,C0199,P003,1,20,6399.2,450,2024-12-13,2024-12-15,Wallet
O01618,2024-08-31,C0633,P004,2,20,12799.2,275,2024-09-02,2024-09-02,Credit Card
O01619,2025-10-30,C0329,P010,1,5,2089.05,146,2025-11-01,2025-11-03,UPI
O01620,2024-11-28,C0053,P009,1,0,399.0,99,2024-11-30,2024-12-02,Credit Card
O01621,2025-04-09,C0267,P009,1,10,359.1,445,2025-04-12,2025-04-13,Debit Card
O01622,2025-07-14,C0330,P001,4,0,2999.0,225,2025-07-21,2025-07-21,Debit Card
O01623,2025-08-20,C0416,P010,1,10,1979.1,121,2025-08-25,2025-08-25,PayPal
O01624,2024-01-06,C0486,P011,2,20,1039.2,266,2024-01-11,2024-01-12,UPI
O01625,2024-03-17,C0151,P008,1,0,6999.0,468,2024-03-20,2024-03-20,Credit Card
O01626,2024-03-29,C0557,P006,2,10,8099.1,368,2024-04-02,2024-04-02,Debit Card
O01627,2025-08-22,C0146,P002,1,0,5499.0,188,2025-08-29,2025-08-29,Debit Card
O01628,2025-03-28,C0518,P005,1,0,3999.0,259,2025-03-31,2025-04-01,Wallet
O01629,2024-09-29,C0050,P012,1,0,599.0,270,2024-10-06,2024-10-05,UPI
O01630,2025-03-02,C0295,P002,3,0,5499.0,274,2025-03-07,2025-03-07,Credit Card
O01631,2025-02-05,C0103,P007,1,5,4749.05,410,2025-02-12,2025-02-12,UPI
O01632,2024-10-28,C0386,P009,1,15,339.15,246,2024-10-31,2024-11-01,UPI
O01633,2025-02-07,C0009,P010,3,10,1979.1,431,2025-02-12,2025-02-13,PayPal
O01634,2024-03-11,C0301,P003,1,20,6399.2,379,2024-03-15,2024-03-15,Credit Card
O01635,2025-10-03,C0025,P005,3,5,3799.05,424,2025-10-10,2025-10-10,Credit Card
O01636,2024-11-03,C0312,P007,1,10,4499.1,436,2024-11-06,2024-11-07,Credit Card
O01637,2025-08-24,C0604,P007,1,0,4999.0,257,2025-08-29,2025-08-28,UPI
O01638,2025-12-09,C0557,P001,1,0,2999.0,438,2025-12-16,2025-12-16,Wallet
O01639,2024-08-13,C0594,P001,2,20,2399.2,168,2024-08-15,2024-08-14,UPI
O01640,2025-10-06,C0383,P010,1,15,1869.15,205,2025-10-11,2025-10-12,Wallet
O01641,2025-03-24,C0337,P012,1,0,599.0,118,2025-03-26,2025-03-28,Credit Card
O01642,2025-07-15,C0496,P005,1,15,3399.15,410,2025-07-20,2025-07-23,PayPal
O01643,2025-11-24,C0182,P002,1,0,5499.0,329,2025-11-29,2025-11-29,UPI
O01644,2024-01-16,C0483,P004,1,10,14399.1,140,2024-01-21,2024-01-22,UPI
O01645,2024-10-19,C0368,P004,3,5,15199.05,414,2024-10-26,2024-10-27,Credit Card
O01646,2025-08-12,C0578,P012,1,5,569.05,385,2025-08-17,2025-08-17,Debit Card
O01647,2025-04-27,C0106,P003,1,0,7999.0,457,2025-04-29,2025-04-28,Debit Card
O01648,2024-05-09,C0191,P011,1,5,1234.05,101,2024-05-14,2024-05-15,Credit Card
O01649,2024-05-10,C0139,P001,3,0,2999.0,374,2024-05-17,2024-05-17,PayPal
O01650,2024-02-18,C0525,P010,4,5,2089.05,277,2024-02-20,2024-02-20,PayPal
O01651,2025-06-14,C0165,P007,1,10,4499.1,178,2025-06-19,2025-06-20,Debit Card
O01652,2024-04-14,C0557,P008,1,25,5249.25,329,2024-04-17,2024-04-17,PayPal
O01653,2025-12-09,C0293,P010,1,5,2089.05,401,2025-12-11,2025-12-12,Debit Card
O01654,2025-06-25,C0181,P008,1,10,6299.1,125,2025-07-02,2025-07-01,Credit Card
O01655,2025-11-08,C0050,P012,1,0,599.0,120,2025-11-13,2025-11-12,PayPal
O01656,2024-03-06,C0243,P001,1,30,2099.3,306,2024-03-11,2024-03-11,UPI
O01657,2025-11-02,C0084,P006,2,5,8549.05,447,2025-11-05,2025-11-07,Debit Card
O01658,2025-04-08,C0332,P003,2,25,5999.25,263,2025-04-12,2025-04-13,UPI
O01659,2024-10-08,C0088,P012,1,5,569.05,118,2024-10-12,2024-10-11,Debit Card
O01660,2024-01-23,C0040,P002,2,10,4949.1,356,2024-01-25,2024-01-25,Credit Card
O01661,2024-07-21,C0441,P006,1,10,8099.1,262,2024-07-28,2024-07-30,UPI
O01662,2024-09-22,C0498,P007,1,5,4749.05,211,2024-09-29,2024-10-02,UPI
O01663,2024-08-07,C0459,P007,2,0,4999.0,294,2024-08-09,2024-08-11,PayPal
O01664,2024-12-21,C0243,P005,1,30,2799.3,318,2024-12-25,2024-12-26,Credit Card
O01665,2025-01-09,C0093,P004,1,5,15199.05,273,2025-01-12,2025-01-11,PayPal
O01666,2024-07-24,C0051,P008,1,0,6999.0,181,2024-07-26,2024-07-25,Debit Card
O01667,2025-09-26,C0118,P001,1,10,2699.1,453,2025-09-30,2025-09-30,UPI
O01668,2024-09-15,C0108,P005,1,5,3799.05,400,2024-09-20,2024-09-20,Credit Card
O01669,2024-07-16,C0182,P010,1,30,1539.3,480,2024-07-18,2024-07-19,Credit Card
O01670,2025-02-24,C0119,P005,2,15,3399.15,128,2025-02-27,2025-02-28,Credit Card
O01671,2025-03-10,C0094,P001,2,0,2999.0,283,2025-03-17,2025-03-19,Credit Card
O01672,2024-01-05,C0357,P002,1,5,5224.05,191,2024-01-10,2024-01-11,PayPal
O01673,2025-11-08,C0375,P003,1,0,7999.0,152,2025-11-12,2025-11-14,PayPal
O01674,2024-02-04,C0518,P004,1,5,15199.05,102,2024-02-06,2024-02-06,Credit Card
O01675,2024-11-18,C0411,P002,1,15,4674.15,253,2024-11-20,2024-11-20,UPI
O01676,2025-09-23,C0043,P002,1,0,5499.0,278,2025-09-26,2025-09-26,Debit Card
O01677,2025-08-11,C0646,P008,1,5,6649.05,327,2025-08-18,2025-08-18,Debit Card
O01678,2025-09-28,C0299,P008,1,10,6299.1,374,2025-10-02,2025-10-02,Credit Card
O01679,2025-09-15,C0181,P002,1,0,5499.0,110,2025-09-22,2025-09-24,Credit Card
O01680,2024-05-09,C0432,P011,4,20,1039.2,388,2024-05-11,2024-05-14,UPI
O01681,2024-07-05,C0401,P003,1,0,7999.0,240,2024-07-09,2024-07-11,PayPal
O01682,2025-05-26,C0552,P010,1,30,1539.3,475,2025-05-31,2025-05-31,UPI
O01683,2024-05-01,C0189,P004,1,0,15999.0,96,2024-05-03,2024-05-03,PayPal
O01684,2025-10-31,C0570,P001,2,0,2999.0,309,2025-11-02,2025-11-03,Debit Card
O01685,2025-10-17,C0247,P009,1,10,359.1,392,2025-10-21,2025-10-21,Debit Card
O01686,2025-06-10,C0204,P002,1,0,5499.0,205,2025-06-12,2025-06-13,PayPal
O01687,2025-12-12,C0170,P008,3,5,6649.05,101,2025-12-14,2025-12-14,Wallet
O01688,2025-03-13,C0043,P001,1,10,2699.1,272,2025-03-15,2025-03-15,Credit Card
O01689,2024-05-31,C0423,P001,1,0,2999.0,205,2024-06-07,2024-06-07,UPI
O01690,2025-10-17,C0210,P007,1,15,4249.15,459,2025-10-22,2025-10-22,UPI
O01691,2024-07-03,C0547,P010,1,5,2089.05,290,2024-07-08,2024-07-08,UPI
O01692,2024-10-19,C0093,P001,3,10,2699.1,251,2024-10-22,2024-10-22,PayPal
O01693,2024-10-28,C0181,P004,1,25,11999.25,196,2024-11-02,2024-11-03,Credit Card
O01694,2024-08-16,C0012,P009,1,25,299.25,461,2024-08-19,2024-08-19,Credit Card
O01695,2025-07-05,C0491,P004,2,5,15199.05,349,2025-07-12,2025-07-13,Credit Card
O01696,2024-02-22,C0036,P002,1,5,5224.05,238,2024-02-26,2024-02-27,UPI
O01697,2024-02-10,C0626,P004,1,15,13599.15,150,2024-02-14,2024-02-13,Credit Card
O01698,2025-08-03,C0212,P010,1,5,2089.05,120,2025-08-10,2025-08-10,Credit Card
O01699,2024-10-18,C0295,P004,1,20,12799.2,101,2024-10-25,2024-10-27,Credit Card
